ticket_id,text,coarse_category,issue_type,resolution,is_noisy
1577,VPN keeps disconnecting every few minutes,Network,vpn_connection_failure,"Restart the VPN client, confirm correct server region, and re-authenticate via SSO. If error 809 persists, check that UDP port 500/4500 is not blocked by local firewall.",False
1578,excel closes unexpectedly when opening large files,Software,app_crash,"Clear the application cache/profile, repair the Office installation, and check Event Viewer for the specific exception to identify a faulty add-in.",False
1579,video calls keep freezing due to slow conection,Network,slow_network_speed,"Run a speed test from a wired connection to isolate WiFi vs WAN issues, check for bandwidth-heavy background syncs, and escalate to network team if WAN saturation confirmed.",True
1580,internet is extremely slow today,Network,slow_network_speed,"Run a speed test from a wired connection to isolate WiFi vs WAN issues, check for bandwidth-heavy background syncs, and escalate to network team if WAN saturation confirmed.",True
1581,prnter showing offline even though its on,Hardware,printer_not_working,"Clear the print queue and restart the print spooler service, reinstall printer driver if offline persists, check toner/ink levels for blank output.",True
1582,lost my phone and cant complete two factor authentication,Access_Login,mfa_issues,"Re-sync the authenticator app time, or issue a temporary bypass code after identity verification. For lost devices, de-register old device and enroll a new one via the security portal.",False
1583,excel closes unexpectedly when opening large files,Software,app_crash,"Clear the application cache/profile, repair the Office installation, and check Event Viewer for the specific exception to identify a faulty add-in.",True
1584,connected to office wifi but no internet access,Network,wifi_no_internet,"Forget and rejoin the WiFi network, renew DHCP lease (ipconfig /release && /renew), and confirm the access point is on the latest firmware.",False
1585,cannot install latest security patch,Software,update_failure,"Run the Windows Update troubleshooter, clear the SoftwareDistribution cache, and retry; for persistent 0x8007xxxx errors, run DISM /RestoreHealth.",True
1586,laptop wont turn on at all,Hardware,laptop_wont_boot,"Confirm power adapter and battery health, attempt a hard reset (hold power 15s), and if no POST, escalate for hardware diagnostic/replacement.",False
1587,sent items not showing up in outlook,Account_Access_Data,email_not_syncing,"Check mailbox size against quota, repair the Outlook profile/OST file, and verify Exchange server connectivity status.",False
1588,internet is extremely slow today,Network,slow_network_speed,"Run a speed test from a wired connection to isolate WiFi vs WAN issues, check for bandwidth-heavy background syncs, and escalate to network team if WAN saturation confirmed.",False
1589,outlook keeps crashing on startup,Software,app_crash,"Clear the application cache/profile, repair the Office installation, and check Event Viewer for the specific exception to identify a faulty add-in.",False
1590,need passwrod reset for email account,Access_Login,password_reset,"Verify identity via registered MFA device, then trigger self-service password reset portal. If account is locked, unlock via IAM console after identity verification.",True
1591,laptop wont turn on at all,Hardware,laptop_wont_boot,"Confirm power adapter and battery health, attempt a hard reset (hold power 15s), and if no POST, escalate for hardware diagnostic/replacement.",False
1592,single sign on redirect loop when logging into portal,Access_Login,sso_login_error,"Clear browser cookies/cache for the identity provider domain, confirm system clock is correct, and retry. If persistent, check IdP status page for outages.",True
1593,lost my phone and cant complete two factor authentication,Access_Login,mfa_issues,"Re-sync the authenticator app time, or issue a temporary bypass code after identity verification. For lost devices, de-register old device and enroll a new one via the security portal.",False
1594,"Cannot connect to company VPN, error code 809",Network,vpn_connection_failure,"Restart the VPN client, confirm correct server region, and re-authenticate via SSO. If error 809 persists, check that UDP port 500/4500 is not blocked by local firewall.",False
1595,external monitor not detected when docked,Hardware,monitor_no_display,"Reseat the display cable, verify dock firmware is current, and force-detect displays via display settings; swap cable/port to isolate faulty hardware.",True
1596,windows update stuck at 45 percent for hours,Software,update_failure,"Run the Windows Update troubleshooter, clear the SoftwareDistribution cache, and retry; for persistent 0x8007xxxx errors, run DISM /RestoreHealth.",False
1597,laptop wont turn on at all,Hardware,laptop_wont_boot,"Confirm power adapter and battery health, attempt a hard reset (hold power 15s), and if no POST, escalate for hardware diagnostic/replacement.",False
1598,update failed with error 0x80070002 asap plz help ticket urgent,Software,update_failure,"Run the Windows Update troubleshooter, clear the SoftwareDistribution cache, and retry; for persistent 0x8007xxxx errors, run DISM /RestoreHealth.",True
1599,account locked after too many login attempts,Access_Login,password_reset,"Verify identity via registered MFA device, then trigger self-service password reset portal. If account is locked, unlock via IAM console after identity verification.",False
1600,external monitor not detected when docked,Hardware,monitor_no_display,"Reseat the display cable, verify dock firmware is current, and force-detect displays via display settings; swap cable/port to isolate faulty hardware.",False
1601,laptop wont turn on at all,Hardware,laptop_wont_boot,"Confirm power adapter and battery health, attempt a hard reset (hold power 15s), and if no POST, escalate for hardware diagnostic/replacement.",False
1602,sso token expired immediately after login,Access_Login,sso_login_error,"Clear browser cookies/cache for the identity provider domain, confirm system clock is correct, and retry. If persistent, check IdP status page for outages.",False
1603,connected to office wifi but no internert acess asap plz help ticket urgent,Network,wifi_no_internet,"Forget and rejoin the WiFi network, renew DHCP lease (ipconfig /release && /renew), and confirm the access point is on the latest firmware.",True
1604,application freezes adn has to,Software,app_crash,"Clear the application cache/profile, repair the Office installation, and check Event Viewer for the specific exception to identify a faulty add-in.",True
1605,"cant access okta dashboard, blank page after login",Access_Login,sso_login_error,"Clear browser cookies/cache for the identity provider domain, confirm system clock is correct, and retry. If persistent, check IdP status page for outages.",False
1606,outlook not syncing new emails,Account_Access_Data,email_not_syncing,"Check mailbox size against quota, repair the Outlook profile/OST file, and verify Exchange server connectivity status.",True
1607,single sign on redirect loop when logging into portal,Access_Login,sso_login_error,"Clear browser cookies/cache for the identity provider domain, confirm system clock is correct, and retry. If persistent, check IdP status page for outages.",False
1608,prints come out blank,Hardware,printer_not_working,"Clear the print queue and restart the print spooler service, reinstall printer driver if offline persists, check toner/ink levels for blank output.",False
1609,lost files after a sync error,Account_Access_Data,data_recovery_request,"Check the recycle bin/OneDrive version history first; if unavailable, submit a backup restore request with file path and approximate deletion date.",False
1610,need password reset for email account,Access_Login,password_reset,"Verify identity via registered MFA device, then trigger self-service password reset portal. If account is locked, unlock via IAM console after identity verification.",False
1611,connected to office wifi but no internet access,Network,wifi_no_internet,"Forget and rejoin the WiFi network, renew DHCP lease (ipconfig /release && /renew), and confirm the access point is on the latest firmware.",False
1612,cannot install latest security patch,Software,update_failure,"Run the Windows Update troubleshooter, clear the SoftwareDistribution cache, and retry; for persistent 0x8007xxxx errors, run DISM /RestoreHealth.",False
1613,forgot my passwrod and cant login,Access_Login,password_reset,"Verify identity via registered MFA device, then trigger self-service password reset portal. If account is locked, unlock via IAM console after identity verification.",True
1614,sent items not showing up in outlook,Account_Access_Data,email_not_syncing,"Check mailbox size against quota, repair the Outlook profile/OST file, and verify Exchange server connectivity status.",False
1615,account locked after too many login attempts,Access_Login,password_reset,"Verify identity via registered MFA device, then trigger self-service password reset portal. If account is locked, unlock via IAM console after identity verification.",False
1616,external monitor not detected when docked,Hardware,monitor_no_display,"Reseat the display cable, verify dock firmware is current, and force-detect displays via display settings; swap cable/port to isolate faulty hardware.",False
1617,second monitor shows no signal,Hardware,monitor_no_display,"Reseat the display cable, verify dock firmware is current, and force-detect displays via display settings; swap cable/port to isolate faulty hardware.",False
1618,lost my phone adn cant complete,Access_Login,mfa_issues,"Re-sync the authenticator app time, or issue a temporary bypass code after identity verification. For lost devices, de-register old device and enroll a new one via the security portal.",True
1619,second monitor shows no signal,Hardware,monitor_no_display,"Reseat the display cable, verify dock firmware is current, and force-detect displays via display settings; swap cable/port to isolate faulty hardware.",False
1620,second monitor shows no signal,Hardware,monitor_no_display,"Reseat the display cable, verify dock firmware is current, and force-detect displays via display settings; swap cable/port to isolate faulty hardware.",False
1621,laptop wont turn on at,Hardware,laptop_wont_boot,"Confirm power adapter and battery health, attempt a hard reset (hold power 15s), and if no POST, escalate for hardware diagnostic/replacement.",True
1622,computer stuck on boot loop restarting itself,Hardware,laptop_wont_boot,"Confirm power adapter and battery health, attempt a hard reset (hold power 15s), and if no POST, escalate for hardware diagnostic/replacement.",False
1623,windows update stuck at 45 percent for hours,Software,update_failure,"Run the Windows Update troubleshooter, clear the SoftwareDistribution cache, and retry; for persistent 0x8007xxxx errors, run DISM /RestoreHealth.",False
1624,"black screen on startup, no bios logo",Hardware,laptop_wont_boot,"Confirm power adapter and battery health, attempt a hard reset (hold power 15s), and if no POST, escalate for hardware diagnostic/replacement.",False
1625,software update keeps failing and rolling back,Software,update_failure,"Run the Windows Update troubleshooter, clear the SoftwareDistribution cache, and retry; for persistent 0x8007xxxx errors, run DISM /RestoreHealth.",False
1626,cant access okta dashboard blank page after login asap plz help ticket urgent,Access_Login,sso_login_error,"Clear browser cookies/cache for the identity provider domain, confirm system clock is correct, and retry. If persistent, check IdP status page for outages.",True
1627,video calls keep freezing due to slow connection,Network,slow_network_speed,"Run a speed test from a wired connection to isolate WiFi vs WAN issues, check for bandwidth-heavy background syncs, and escalate to network team if WAN saturation confirmed.",False
1628,permission denied when opening team folder,Account_Access_Data,shared_drive_access,"Verify correct security group membership in AD/IAM, request manager approval if not yet a member, and add user to the relevant access group.",False
1629,dont have access to the finance shared drive,Account_Access_Data,shared_drive_access,"Verify correct security group membership in AD/IAM, request manager approval if not yet a member, and add user to the relevant access group.",False
1630,not receiving mfa code on my phone asap plz help ticket urgent,Access_Login,mfa_issues,"Re-sync the authenticator app time, or issue a temporary bypass code after identity verification. For lost devices, de-register old device and enroll a new one via the security portal.",True
1631,prnter not responding from my,Hardware,printer_not_working,"Clear the print queue and restart the print spooler service, reinstall printer driver if offline persists, check toner/ink levels for blank output.",True
1632,software crashes with an unhandled exception error,Software,app_crash,"Clear the application cache/profile, repair the Office installation, and check Event Viewer for the specific exception to identify a faulty add-in.",False
1633,need a license for project management tool,Software,software_install_request,"Submit software request through the self-service catalog for auto-approved titles; for licensed software, route to procurement for license allocation before install.",True
1634,not receiving mfa code on my phone,Access_Login,mfa_issues,"Re-sync the authenticator app time, or issue a temporary bypass code after identity verification. For lost devices, de-register old device and enroll a new one via the security portal.",False
1635,connected to office wifi but no internet access,Network,wifi_no_internet,"Forget and rejoin the WiFi network, renew DHCP lease (ipconfig /release && /renew), and confirm the access point is on the latest firmware.",False
1636,VPN client says authentication failed but passwrod is correct asap plz help ticket urgent,Network,vpn_connection_failure,"Restart the VPN client, confirm correct server region, and re-authenticate via SSO. If error 809 persists, check that UDP port 500/4500 is not blocked by local firewall.",True
1637,need backup restore for deleted documents,Account_Access_Data,data_recovery_request,"Check the recycle bin/OneDrive version history first; if unavailable, submit a backup restore request with file path and approximate deletion date.",False
1638,update failed with error 0x80070002,Software,update_failure,"Run the Windows Update troubleshooter, clear the SoftwareDistribution cache, and retry; for persistent 0x8007xxxx errors, run DISM /RestoreHealth.",False
1639,outlook keps crashing on startup,Software,app_crash,"Clear the application cache/profile, repair the Office installation, and check Event Viewer for the specific exception to identify a faulty add-in.",True
1640,screen flickering constantly on external display,Hardware,monitor_no_display,"Reseat the display cable, verify dock firmware is current, and force-detect displays via display settings; swap cable/port to isolate faulty hardware.",True
1641,connected to office wifi but no internet access,Network,wifi_no_internet,"Forget and rejoin the WiFi network, renew DHCP lease (ipconfig /release && /renew), and confirm the access point is on the latest firmware.",False
1642,monitor resolution keps resetting,Hardware,monitor_no_display,"Reseat the display cable, verify dock firmware is current, and force-detect displays via display settings; swap cable/port to isolate faulty hardware.",True
1643,prints come out blank,Hardware,printer_not_working,"Clear the print queue and restart the print spooler service, reinstall printer driver if offline persists, check toner/ink levels for blank output.",False
1644,pressed power button nothing happens,Hardware,laptop_wont_boot,"Confirm power adapter and battery health, attempt a hard reset (hold power 15s), and if no POST, escalate for hardware diagnostic/replacement.",True
1645,requesting installation of visual studio code,Software,software_install_request,"Submit software request through the self-service catalog for auto-approved titles; for licensed software, route to procurement for license allocation before install.",False
1646,permission denied when opening team folder,Account_Access_Data,shared_drive_access,"Verify correct security group membership in AD/IAM, request manager approval if not yet a member, and add user to the relevant access group.",False
1647,VPN client says authentication failed but password is correct,Network,vpn_connection_failure,"Restart the VPN client, confirm correct server region, and re-authenticate via SSO. If error 809 persists, check that UDP port 500/4500 is not blocked by local firewall.",False
1648,update failed with error 0x80070002,Software,update_failure,"Run the Windows Update troubleshooter, clear the SoftwareDistribution cache, and retry; for persistent 0x8007xxxx errors, run DISM /RestoreHealth.",False
1649,software update keeps failing and rolling back,Software,update_failure,"Run the Windows Update troubleshooter, clear the SoftwareDistribution cache, and retry; for persistent 0x8007xxxx errors, run DISM /RestoreHealth.",False
1650,update failed with error 0x80070002,Software,update_failure,"Run the Windows Update troubleshooter, clear the SoftwareDistribution cache, and retry; for persistent 0x8007xxxx errors, run DISM /RestoreHealth.",False
1651,connected to office wifi but no internet access,Network,wifi_no_internet,"Forget and rejoin the WiFi network, renew DHCP lease (ipconfig /release && /renew), and confirm the access point is on the latest firmware.",False
1652,need to restore a folder from last week,Account_Access_Data,data_recovery_request,"Check the recycle bin/OneDrive version history first; if unavailable, submit a backup restore request with file path and approximate deletion date.",True
1653,forgot my password and cant login,Access_Login,password_reset,"Verify identity via registered MFA device, then trigger self-service password reset portal. If account is locked, unlock via IAM console after identity verification.",False
1654,excel closes unexpectedly when opening large files,Software,app_crash,"Clear the application cache/profile, repair the Office installation, and check Event Viewer for the specific exception to identify a faulty add-in.",False
1655,printer not responding from my computer asap plz help ticket urgent,Hardware,printer_not_working,"Clear the print queue and restart the print spooler service, reinstall printer driver if offline persists, check toner/ink levels for blank output.",True
1656,need backup restore for deleted documents,Account_Access_Data,data_recovery_request,"Check the recycle bin/OneDrive version history first; if unavailable, submit a backup restore request with file path and approximate deletion date.",True
1657,VPN keeps disconnecting every few minutes,Network,vpn_connection_failure,"Restart the VPN client, confirm correct server region, and re-authenticate via SSO. If error 809 persists, check that UDP port 500/4500 is not blocked by local firewall.",False
1658,mailbox stuck reconnecting to server asap plz help ticket urgent,Account_Access_Data,email_not_syncing,"Check mailbox size against quota, repair the Outlook profile/OST file, and verify Exchange server connectivity status.",True
1659,software crashes with an unhandled,Software,app_crash,"Clear the application cache/profile, repair the Office installation, and check Event Viewer for the specific exception to identify a faulty add-in.",True
1660,printer not responding from my computer,Hardware,printer_not_working,"Clear the print queue and restart the print spooler service, reinstall printer driver if offline persists, check toner/ink levels for blank output.",False
1661,printer showing offline even though its on,Hardware,printer_not_working,"Clear the print queue and restart the print spooler service, reinstall printer driver if offline persists, check toner/ink levels for blank output.",False
1662,"Cannot connect to company VPN, error code 809",Network,vpn_connection_failure,"Restart the VPN client, confirm correct server region, and re-authenticate via SSO. If error 809 persists, check that UDP port 500/4500 is not blocked by local firewall.",False
1663,"cant install software, admin rights required",Software,software_install_request,"Submit software request through the self-service catalog for auto-approved titles; for licensed software, route to procurement for license allocation before install.",False
1664,accidentally deleted an important file need it back,Account_Access_Data,data_recovery_request,"Check the recycle bin/OneDrive version history first; if unavailable, submit a backup restore request with file path and approximate deletion date.",True
1665,black screen on startup no bios logo,Hardware,laptop_wont_boot,"Confirm power adapter and battery health, attempt a hard reset (hold power 15s), and if no POST, escalate for hardware diagnostic/replacement.",True
1666,permission denied when opening team,Account_Access_Data,shared_drive_access,"Verify correct security group membership in AD/IAM, request manager approval if not yet a member, and add user to the relevant access group.",True
1667,second monitor shows no signal asap plz help ticket urgent,Hardware,monitor_no_display,"Reseat the display cable, verify dock firmware is current, and force-detect displays via display settings; swap cable/port to isolate faulty hardware.",True
1668,VPN client says authentication failed but password is correct,Network,vpn_connection_failure,"Restart the VPN client, confirm correct server region, and re-authenticate via SSO. If error 809 persists, check that UDP port 500/4500 is not blocked by local firewall.",False
1669,software crashes with an unhandled exception error,Software,app_crash,"Clear the application cache/profile, repair the Office installation, and check Event Viewer for the specific exception to identify a faulty add-in.",False
1670,print job stuck in queue forever,Hardware,printer_not_working,"Clear the print queue and restart the print spooler service, reinstall printer driver if offline persists, check toner/ink levels for blank output.",False
1671,external monitor not detected when docked,Hardware,monitor_no_display,"Reseat the display cable, verify dock firmware is current, and force-detect displays via display settings; swap cable/port to isolate faulty hardware.",True
1672,sso says invalid session please try again,Access_Login,sso_login_error,"Clear browser cookies/cache for the identity provider domain, confirm system clock is correct, and retry. If persistent, check IdP status page for outages.",False
1673,monitor resolution keeps resetting,Hardware,monitor_no_display,"Reseat the display cable, verify dock firmware is current, and force-detect displays via display settings; swap cable/port to isolate faulty hardware.",False
1674,"Wifi shows connected with no internet, exclamation mark on icon",Network,wifi_no_internet,"Forget and rejoin the WiFi network, renew DHCP lease (ipconfig /release && /renew), and confirm the access point is on the latest firmware.",False
1675,permission denied when opening team folder,Account_Access_Data,shared_drive_access,"Verify correct security group membership in AD/IAM, request manager approval if not yet a member, and add user to the relevant access group.",True
1676,"cant install software, admin rights required",Software,software_install_request,"Submit software request through the self-service catalog for auto-approved titles; for licensed software, route to procurement for license allocation before install.",False
1677,lost my phone and cant complete two factor authentication,Access_Login,mfa_issues,"Re-sync the authenticator app time, or issue a temporary bypass code after identity verification. For lost devices, de-register old device and enroll a new one via the security portal.",False
1678,outlook not syncing new emails,Account_Access_Data,email_not_syncing,"Check mailbox size against quota, repair the Outlook profile/OST file, and verify Exchange server connectivity status.",True
1679,lost files after a sync error,Account_Access_Data,data_recovery_request,"Check the recycle bin/OneDrive version history first; if unavailable, submit a backup restore request with file path and approximate deletion date.",True
1680,printer showing offline even though its on,Hardware,printer_not_working,"Clear the print queue and restart the print spooler service, reinstall printer driver if offline persists, check toner/ink levels for blank output.",True
1681,cannot install latest security patch,Software,update_failure,"Run the Windows Update troubleshooter, clear the SoftwareDistribution cache, and retry; for persistent 0x8007xxxx errors, run DISM /RestoreHealth.",False
1682,video calls keep freezing due to slow connection,Network,slow_network_speed,"Run a speed test from a wired connection to isolate WiFi vs WAN issues, check for bandwidth-heavy background syncs, and escalate to network team if WAN saturation confirmed.",False
1683,prints come out blank,Hardware,printer_not_working,"Clear the print queue and restart the print spooler service, reinstall printer driver if offline persists, check toner/ink levels for blank output.",False
1684,file transfers to shared drive are taking forever,Network,slow_network_speed,"Run a speed test from a wired connection to isolate WiFi vs WAN issues, check for bandwidth-heavy background syncs, and escalate to network team if WAN saturation confirmed.",False
1685,sso token expired immediately after login,Access_Login,sso_login_error,"Clear browser cookies/cache for the identity provider domain, confirm system clock is correct, and retry. If persistent, check IdP status page for outages.",False
1686,screen flickering constantly on external display,Hardware,monitor_no_display,"Reseat the display cable, verify dock firmware is current, and force-detect displays via display settings; swap cable/port to isolate faulty hardware.",False
1687,need acess added to project shared drive asap plz help ticket urgent,Account_Access_Data,shared_drive_access,"Verify correct security group membership in AD/IAM, request manager approval if not yet a member, and add user to the relevant access group.",True
1688,external monitor not detected when docked,Hardware,monitor_no_display,"Reseat the display cable, verify dock firmware is current, and force-detect displays via display settings; swap cable/port to isolate faulty hardware.",True
1689,printer showing offline even though its on,Hardware,printer_not_working,"Clear the print queue and restart the print spooler service, reinstall printer driver if offline persists, check toner/ink levels for blank output.",False
1690,connected to office wifi but no internet access,Network,wifi_no_internet,"Forget and rejoin the WiFi network, renew DHCP lease (ipconfig /release && /renew), and confirm the access point is on the latest firmware.",False
1691,accidentally deleted an important file need it back,Account_Access_Data,data_recovery_request,"Check the recycle bin/OneDrive version history first; if unavailable, submit a backup restore request with file path and approximate deletion date.",False
1692,single sign on redirect loop when logging into portal,Access_Login,sso_login_error,"Clear browser cookies/cache for the identity provider domain, confirm system clock is correct, and retry. If persistent, check IdP status page for outages.",False
1693,cannot install latest security patch,Software,update_failure,"Run the Windows Update troubleshooter, clear the SoftwareDistribution cache, and retry; for persistent 0x8007xxxx errors, run DISM /RestoreHealth.",False
1694,account locked after too many login attempts,Access_Login,password_reset,"Verify identity via registered MFA device, then trigger self-service password reset portal. If account is locked, unlock via IAM console after identity verification.",False
1695,emails delayed by several hours,Account_Access_Data,email_not_syncing,"Check mailbox size against quota, repair the Outlook profile/OST file, and verify Exchange server connectivity status.",False
1696,"locked out of my workstation, wrong password too many times",Access_Login,password_reset,"Verify identity via registered MFA device, then trigger self-service password reset portal. If account is locked, unlock via IAM console after identity verification.",False
1697,not receiving mfa code on,Access_Login,mfa_issues,"Re-sync the authenticator app time, or issue a temporary bypass code after identity verification. For lost devices, de-register old device and enroll a new one via the security portal.",True
1698,excel closes unexpectedly when opening large files,Software,app_crash,"Clear the application cache/profile, repair the Office installation, and check Event Viewer for the specific exception to identify a faulty add-in.",False
1699,need a license for project management tool,Software,software_install_request,"Submit software request through the self-service catalog for auto-approved titles; for licensed software, route to procurement for license allocation before install.",False
1700,outlook keeps crashing on startup,Software,app_crash,"Clear the application cache/profile, repair the Office installation, and check Event Viewer for the specific exception to identify a faulty add-in.",False
1701,computer stuck on boot loop restarting itself,Hardware,laptop_wont_boot,"Confirm power adapter and battery health, attempt a hard reset (hold power 15s), and if no POST, escalate for hardware diagnostic/replacement.",False
1702,dont have access to the finance shared drive,Account_Access_Data,shared_drive_access,"Verify correct security group membership in AD/IAM, request manager approval if not yet a member, and add user to the relevant access group.",False
1703,need password reset for email account,Access_Login,password_reset,"Verify identity via registered MFA device, then trigger self-service password reset portal. If account is locked, unlock via IAM console after identity verification.",False
1704,laptop wont get an ip address on the corporate wifi,Network,wifi_no_internet,"Forget and rejoin the WiFi network, renew DHCP lease (ipconfig /release && /renew), and confirm the access point is on the latest firmware.",True
1705,print job stuck in queue forever,Hardware,printer_not_working,"Clear the print queue and restart the print spooler service, reinstall printer driver if offline persists, check toner/ink levels for blank output.",False
1706,requesting installation of visual studio,Software,software_install_request,"Submit software request through the self-service catalog for auto-approved titles; for licensed software, route to procurement for license allocation before install.",True
1707,forgot my password and cant login,Access_Login,password_reset,"Verify identity via registered MFA device, then trigger self-service password reset portal. If account is locked, unlock via IAM console after identity verification.",False
1708,need password reset for email account,Access_Login,password_reset,"Verify identity via registered MFA device, then trigger self-service password reset portal. If account is locked, unlock via IAM console after identity verification.",False
1709,laptop wont get an ip address on the corporate wifi,Network,wifi_no_internet,"Forget and rejoin the WiFi network, renew DHCP lease (ipconfig /release && /renew), and confirm the access point is on the latest firmware.",False
1710,dont have access to the finance shared drive,Account_Access_Data,shared_drive_access,"Verify correct security group membership in AD/IAM, request manager approval if not yet a member, and add user to the relevant access group.",False
1711,VPN keeps disconnecting every few minutes,Network,vpn_connection_failure,"Restart the VPN client, confirm correct server region, and re-authenticate via SSO. If error 809 persists, check that UDP port 500/4500 is not blocked by local firewall.",False
1712,application freezes and has to be force closed,Software,app_crash,"Clear the application cache/profile, repair the Office installation, and check Event Viewer for the specific exception to identify a faulty add-in.",False
1713,forgot my password and cant login,Access_Login,password_reset,"Verify identity via registered MFA device, then trigger self-service password reset portal. If account is locked, unlock via IAM console after identity verification.",False
1714,network speed test shows less than 1mbps,Network,slow_network_speed,"Run a speed test from a wired connection to isolate WiFi vs WAN issues, check for bandwidth-heavy background syncs, and escalate to network team if WAN saturation confirmed.",False
1715,not receiving mfa code on my phone,Access_Login,mfa_issues,"Re-sync the authenticator app time, or issue a temporary bypass code after identity verification. For lost devices, de-register old device and enroll a new one via the security portal.",False
1716,need acess added to project,Account_Access_Data,shared_drive_access,"Verify correct security group membership in AD/IAM, request manager approval if not yet a member, and add user to the relevant access group.",True
1717,mfa push notification never arrives,Access_Login,mfa_issues,"Re-sync the authenticator app time, or issue a temporary bypass code after identity verification. For lost devices, de-register old device and enroll a new one via the security portal.",True
1718,laptop wont turn on at all,Hardware,laptop_wont_boot,"Confirm power adapter and battery health, attempt a hard reset (hold power 15s), and if no POST, escalate for hardware diagnostic/replacement.",True
1719,internet is extremely slow today,Network,slow_network_speed,"Run a speed test from a wired connection to isolate WiFi vs WAN issues, check for bandwidth-heavy background syncs, and escalate to network team if WAN saturation confirmed.",False
1720,"Wifi shows connected with no internet, exclamation mark on icon",Network,wifi_no_internet,"Forget and rejoin the WiFi network, renew DHCP lease (ipconfig /release && /renew), and confirm the access point is on the latest firmware.",False
1721,prints come out blank,Hardware,printer_not_working,"Clear the print queue and restart the print spooler service, reinstall printer driver if offline persists, check toner/ink levels for blank output.",True
1722,printer not responding from my,Hardware,printer_not_working,"Clear the print queue and restart the print spooler service, reinstall printer driver if offline persists, check toner/ink levels for blank output.",True
1723,cannot install latest security patch,Software,update_failure,"Run the Windows Update troubleshooter, clear the SoftwareDistribution cache, and retry; for persistent 0x8007xxxx errors, run DISM /RestoreHealth.",False
1724,laptop wont get an ip address on teh corporate wifi,Network,wifi_no_internet,"Forget and rejoin the WiFi network, renew DHCP lease (ipconfig /release && /renew), and confirm the access point is on the latest firmware.",True
1725,update failed with error 0x80070002 asap plz help ticket urgent,Software,update_failure,"Run the Windows Update troubleshooter, clear the SoftwareDistribution cache, and retry; for persistent 0x8007xxxx errors, run DISM /RestoreHealth.",True
1726,software update keeps failing and rolling back,Software,update_failure,"Run the Windows Update troubleshooter, clear the SoftwareDistribution cache, and retry; for persistent 0x8007xxxx errors, run DISM /RestoreHealth.",False
1727,software crashes with an unhandled exception error,Software,app_crash,"Clear the application cache/profile, repair the Office installation, and check Event Viewer for the specific exception to identify a faulty add-in.",False
1728,permission denied when opening team folder,Account_Access_Data,shared_drive_access,"Verify correct security group membership in AD/IAM, request manager approval if not yet a member, and add user to the relevant access group.",False
1729,software crashes with an unhandled exception error,Software,app_crash,"Clear the application cache/profile, repair the Office installation, and check Event Viewer for the specific exception to identify a faulty add-in.",False
1730,laptop wont get an ip address on the corporate wifi,Network,wifi_no_internet,"Forget and rejoin the WiFi network, renew DHCP lease (ipconfig /release && /renew), and confirm the access point is on the latest firmware.",True
1731,external monitor not detected when docked,Hardware,monitor_no_display,"Reseat the display cable, verify dock firmware is current, and force-detect displays via display settings; swap cable/port to isolate faulty hardware.",False
1732,lost my phone and cant complete two factor authentication,Access_Login,mfa_issues,"Re-sync the authenticator app time, or issue a temporary bypass code after identity verification. For lost devices, de-register old device and enroll a new one via the security portal.",False
1733,outlook keeps crashing on startup asap plz help ticket urgent,Software,app_crash,"Clear the application cache/profile, repair the Office installation, and check Event Viewer for the specific exception to identify a faulty add-in.",True
1734,requesting installation of visual studio code,Software,software_install_request,"Submit software request through the self-service catalog for auto-approved titles; for licensed software, route to procurement for license allocation before install.",False
1735,"black screen on startup, no bios logo",Hardware,laptop_wont_boot,"Confirm power adapter and battery health, attempt a hard reset (hold power 15s), and if no POST, escalate for hardware diagnostic/replacement.",False
1736,requesting installation of visual studio,Software,software_install_request,"Submit software request through the self-service catalog for auto-approved titles; for licensed software, route to procurement for license allocation before install.",True
1737,pressed power button nothing happens,Hardware,laptop_wont_boot,"Confirm power adapter and battery health, attempt a hard reset (hold power 15s), and if no POST, escalate for hardware diagnostic/replacement.",False
1738,unable to establish vpn tunnel from home network,Network,vpn_connection_failure,"Restart the VPN client, confirm correct server region, and re-authenticate via SSO. If error 809 persists, check that UDP port 500/4500 is not blocked by local firewall.",False
1739,accidentally deleted an important file need it back,Account_Access_Data,data_recovery_request,"Check the recycle bin/OneDrive version history first; if unavailable, submit a backup restore request with file path and approximate deletion date.",False
1740,lost files after a sync error,Account_Access_Data,data_recovery_request,"Check the recycle bin/OneDrive version history first; if unavailable, submit a backup restore request with file path and approximate deletion date.",False
1741,cant see the shared drive that my team uses,Account_Access_Data,shared_drive_access,"Verify correct security group membership in AD/IAM, request manager approval if not yet a member, and add user to the relevant access group.",False
1742,"black screen on startup, no bios logo",Hardware,laptop_wont_boot,"Confirm power adapter and battery health, attempt a hard reset (hold power 15s), and if no POST, escalate for hardware diagnostic/replacement.",False
1743,monitor resolution keeps resetting,Hardware,monitor_no_display,"Reseat the display cable, verify dock firmware is current, and force-detect displays via display settings; swap cable/port to isolate faulty hardware.",False
1744,monitor resolution keeps resetting,Hardware,monitor_no_display,"Reseat the display cable, verify dock firmware is current, and force-detect displays via display settings; swap cable/port to isolate faulty hardware.",True
1745,screen flickering constantly on external display,Hardware,monitor_no_display,"Reseat the display cable, verify dock firmware is current, and force-detect displays via display settings; swap cable/port to isolate faulty hardware.",False
